HIP,right ascension_lon,declination_lat,apparent magnitude,Star Name
99889,304,45.56,5.87,
99951,304,24.66,5.3,
99968,304,40.35,5.27,
100017,304.25,66.85,5.91,
100027,304.25,-12.5,4.3,
100044,304.25,38.01,4.77,
100062,304.5,-21.8,5.86,
100064,304.5,-12.53,3.58,
100069,304.5,40.71,5.83,
100097,304.5,55.38,5.76,
100108,304.5,36.98,5.58,
100122,304.5,34.96,5.14,
100195,304.75,-19.11,5.28,
100221,304.75,62.25,5.71,
100256,305,13.53,5.96,
100261,305,68.86,5.59,
100276,305,17.78,5.82,
100310,305,-12.75,4.77,
100345,305.25,-14.76,3.05,
100357,305.25,63.96,5.69,
100435,305.5,24.43,5.5,
100437,305.5,45.78,5.58,
100453,305.5,40.25,2.23,Sadr
100469,305.5,-42.03,5.6,
100501,305.5,41.01,5.95,
100541,305.75,5.33,5.3,
100574,305.75,37.46,5.87,
100587,305.75,32.18,4.43,
100591,305.75,-42.41,5.64,
100738,306.25,-28.65,5.86,
100751,306.25,-56.73,1.94,Peacock
100754,306.25,21.4,5.68,
100859,306.75,49.36,5.73,
100881,306.75,-18.2,5.08,
100907,306.75,38.43,5.63,
100965,307,81.41,5.38,
101027,307,-17.8,4.77,
101067,307.25,36.45,5.9,
101076,307.25,30.36,4.01,
101082,307.25,81.08,5.96,
101084,307.25,56.06,5.89,
101093,307.25,62.98,4.21,
101101,307.25,-2.88,4.91,
101123,307.25,-18.56,5.94,
101138,307.5,48.95,4.94,
101243,307.75,49.21,5.44,
101260,307.75,74.95,5.18,
101345,308,-9.85,5.66,
101421,308.25,11.3,4.03,
101427,308.25,-80.95,5.76,
101474,308.25,35.25,4.61,
101475,308.25,46.68,5.78,
101477,308.25,-44.5,5.12,
101483,308.25,13.01,5.39,
101589,308.75,14.66,4.64,
101612,308.75,-60.56,4.75,
101692,309,-2.53,4.91,
101716,309.25,26.45,5.59,
101769,309.25,14.58,3.64,
101772,309.25,-47.28,3.11,
101773,309.25,-61.51,4.86,
101800,309.25,11.36,5.42,
101843,309.5,-81.28,5.89,
101847,309.5,-1.1,4.31,
101867,309.5,21.2,4.81,
101868,309.5,24.1,5.06,
101870,309.5,23.66,5.91,
101882,309.5,13.3,5.69,
101899,309.5,30.33,5.68,
101909,309.75,15.83,5.99,
101916,309.75,10.08,5.07,
101923,309.75,-14.95,5.24,
101936,309.75,0.48,5.15,
101958,309.75,15.9,3.77,
101983,310,-60.53,5.11,
101984,310,-18.13,5.15,
101986,310,43.45,5.97,
102014,310,-33.41,5.47,
102026,310,-16.11,5.79,
102066,310.25,32.3,5.53,
102092,310.25,-31.58,5.75,
102098,310.25,45.26,1.25,Deneb
102155,310.25,41.71,5.68,
102157,310.25,-66.75,5.14,
102162,310.5,-76.16,5.99,
102177,310.5,50.33,5.41,
102208,310.5,82.51,5.75,
102253,310.75,66.65,5.59,
102281,310.75,15.06,4.43,
102333,311,-51.91,4.51,
102358,311,56.48,5.91,
102388,311,25.26,4.92,
102395,311,-66.2,3.42,
102422,311.25,61.83,3.41,
102431,311.25,57.56,4.52,
102453,311.25,30.71,4.22,
102485,311.5,-25.26,4.13,
102487,311.5,-21.5,5.91,
102488,311.5,33.96,2.48,Gienah
102497,311.5,-39.18,5.48,
102531,311.5,16.11,5.15,
102532,311.5,16.11,4.27,
102571,311.75,34.36,4.93,
102589,311.75,36.48,4.53,
102599,311.75,80.55,5.36,
102618,311.75,-9.48,3.78,
102624,311.75,-5.01,4.43,
102633,311.75,6,5.57,
102635,311.75,47.81,5.6,
102693,312,-43.98,5.11,
102724,312,46.1,4.81,
102772,312.25,-25.76,5.86,
102773,312.25,-68.76,5.41,
102790,312.25,-46.21,4.9,
102831,312.25,-33.76,4.89,
102843,312.5,44.05,5.06,
102891,312.5,-12.53,5.87,
102916,312.75,-37.9,5.52,
102945,312.75,-5.61,5.99,
102949,312.75,28.25,5.66,
102950,312.75,-51.6,5.06,
102962,312.75,-62.41,5.67,
102978,312.75,-26.91,4.12,
103004,313,27.08,4.56,
103005,313,-5.5,5.55,
103045,313,-8.96,4.73,
103089,313.25,44.38,4.8,
103094,313.25,45.16,5.48,
103127,313.25,-39.8,5.34,
103145,313.25,33.43,5.47,
103200,313.5,28.05,5.03,
103219,313.5,75.91,5.99,
103226,313.5,-17.91,5.78,
103227,313.5,-58.45,3.67,
103294,313.75,13.71,5.19,
103298,313.75,12.56,5.54,
103312,313.75,47.41,5.68,
103359,314,50.71,5.83,
103360,314,49.18,5.92,
103371,314,44.91,5.96,
103389,314,-26.28,5.7,
103401,314,-9.68,5.49,
103413,314.25,41.16,3.94,
103460,314.25,-16.01,5.89,
103511,314.5,22.31,5.3,
103519,314.5,44.46,5.55,
103527,314.5,10.83,5.51,
103530,314.5,50.45,5.59,
103545,314.5,-14.46,5.95,
103569,314.75,4.28,5.3,
103571,314.75,4.28,5.24,
103598,314.75,59.43,5.54,
103632,314.75,47.51,4.74,
103652,315,7.5,5.98,
103673,315,-51.25,5.76,
103675,315,19.31,5.69,
103732,315.25,46.15,5.38,
103738,315.25,-32.25,4.67,
103810,315.5,56.66,5.83,
103836,315.5,-38.51,5.93,
103882,315.5,-38.61,5.32,
103956,315.75,53.28,5.93,
103981,316,-5.81,5.53,
104019,316,-19.85,4.82,
104031,316,5.5,5.63,
104043,316,-77.01,5.13,
104060,316,43.91,3.72,
104085,316.25,-54.71,5.17,
104101,316.25,5.95,5.94,
104105,316.25,78.11,5.91,
104139,316.25,-17.21,4.08,
104148,316.5,-30.11,5.69,
104171,316.5,71.41,5.88,
104174,316.5,-32.33,5.2,
104177,316.5,-41.38,5.55,
104185,316.5,31.18,5.77,
104194,316.5,47.63,4.56,
104214,316.5,38.73,5.2,
104234,316.75,-25,4.49,
104364,317,-63.91,5.75,
104365,317,-21.18,5.3,
104371,317,30.2,5.6,
104382,317,-88.95,5.45,
104440,317.25,-73.16,5.67,
104459,317.25,-11.36,4.5,
104516,317.5,53.55,5.75,
104521,317.5,10.11,4.7,
104642,317.75,59.98,5.64,
104680,318,-40.26,5.83,
104732,318,30.21,3.21,
104738,318.25,-39.41,5.25,
104750,318.25,-27.61,5.41,
104752,318.25,-36.41,5.97,
104755,318.25,-70.11,5.06,
104858,318.5,10,4.47,
104887,318.5,38.03,3.74,
104963,318.75,-20.65,5.17,
104968,318.75,77,5.92,
104974,318.75,-15.16,5.31,
104978,318.75,-53.25,5.73,
104987,318.75,5.23,3.92,
105080,319.25,55.78,6,
105102,319.25,39.38,4.22,
105138,319.25,34.88,4.41,
105140,319.25,-32.16,4.71,
105143,319.25,-17.98,5.4,
105164,319.5,-4.51,5.83,
105186,319.5,43.93,5.04,
105199,319.5,62.58,2.45,Alderamin
105224,319.5,11.2,5.97,
105259,319.75,58.61,5.51,
105268,319.75,64.86,5.19,
105269,319.75,38.23,5.89,
105282,319.75,49.5,5.75,
105319,319.75,-53.43,4.39,
105382,320,-40.8,4.8,
105411,320.25,23.85,5.58,
105412,320.25,-4.55,5.87,
105413,320.25,7.35,5.81,
105497,320.5,49.38,5.68,
105502,320.5,19.8,4.08,
105515,320.5,-16.83,4.28,
105570,320.5,6.8,5.16,
105574,320.5,-9.31,5.99,
105576,320.75,-22.66,5.63,
105652,320.75,24.26,5.7,
105665,321,-20.85,5.38,
105668,321,-12.86,5.48,
105696,321,-41,5.76,
105703,321,26.16,5.67,
105727,321,80.51,5.97,
105761,321.25,-9.73,5.71,
105767,321.25,-3.55,5.48,
105769,321.25,46.7,5.59,
105811,321.25,36.66,5.93,
105854,321.5,-37.81,5.64,
105858,321.5,-65.36,4.21,
105881,321.5,-22.4,3.77,
105898,321.5,48.83,5.29,
105913,321.75,-42.53,5.5,
105928,321.75,-21.18,5.78,
105942,321.75,37.11,5.3,
105966,321.75,27.6,5.39,
105972,321.75,66.8,5.42,
106003,322,32.21,5.75,
106032,322,70.55,3.23,
106039,322,-21.8,4.5,
106044,322,-69.5,5.47,
106062,322,22.16,5.84,
106093,322.25,46.53,5.22,
106140,322.25,23.63,4.52,
106227,322.5,60.45,5.53,
106278,322.75,-5.56,2.9,Sadalsuud
106327,323,-41.16,5.29,
106340,323,-33.93,5.97,
106393,323,49.96,5.77,
106429,323.25,-44.83,5.57,
106481,323.25,45.58,3.98,
106551,323.5,38.53,4.87,
106559,323.5,-20.08,5.7,
106592,323.75,-3.96,5.79,
106642,324,45.36,5.96,
106654,324,-26.16,5.73,
106711,324,40.4,5.04,
106723,324.25,-19.45,4.51,
106786,324.25,-7.85,4.68,
106787,324.25,19.31,5.46,
106801,324.25,62.06,4.76,
106856,324.5,5.76,5.66,
106886,324.5,57.48,5.74,
106897,324.75,20.25,5.77,
106944,324.75,2.23,5.1,
106985,325,-16.65,3.69,
106999,325,43.26,5.09,
107089,325.25,-77.38,3.73,
107095,325.25,-14.03,5.16,
107119,325.25,71.3,4.55,
107128,325.5,-23.25,5.24,
107129,325.5,35.5,5.98,
107136,325.5,51.18,4.69,
107144,325.5,1.28,5.66,
107151,325.5,5.66,5.3,
107162,325.5,41.06,5.73,
107188,325.5,-18.85,4.72,
107230,325.75,72.31,5.18,
107232,325.75,-14.38,5.88,
107235,325.75,41.15,5.51,
107253,325.75,38.28,5.69,
107259,325.75,58.76,4.23,
107302,326,-14.73,5.96,
107310,326,28.73,4.49,
107315,326,9.86,2.38,Enif
107348,326,17.35,4.34,
107350,326,14.76,5.96,
107354,326,25.63,4.14,
107374,326,62.45,5.94,
107380,326,-33.01,4.35,
107382,326.25,-9.06,5.1,
107418,326.25,61.11,4.25,
107472,326.5,22.93,5.29,
107487,326.5,-9.26,6,
107517,326.5,-11.35,5.57,
107533,326.5,49.3,4.23,
107556,326.75,-16.11,2.85,
107575,326.75,2.68,5.63,
107586,326.75,60.68,5.53,
107608,326.75,-30.88,5.02,
107649,327,-47.3,5.57,
107763,327.25,30.16,5.07,
107773,327.5,-64.7,5.62,
107788,327.5,17.28,5.34,
107835,327.5,-69.61,5.52,
107843,327.5,-82.71,5.27,
107887,327.75,19.81,5.78,
107930,328,55.78,5.7,
107975,328,28.78,5.52,
108022,328.25,25.91,5.09,
108036,328.25,-13.55,5.08,
108060,328.25,19.66,5.69,
108085,328.25,-37.35,3,
108102,328.5,-4.26,5.71,
108165,328.5,56.6,5.74,
108195,328.75,-61.88,5.92,
108226,328.75,65.31,5.84,
108294,329,-37.25,5.45,
108317,329,63.61,5.11,
108339,329,12.06,5.54,
108431,329.25,-54.98,4.4,
108505,329.5,62.68,5.96,
108535,329.75,73.16,5.04,
108543,329.75,-38.38,5.5,
108612,330,6.71,6,
108661,330,-28.45,5.43,
108691,330.25,0.6,5.6,
108693,330.25,13.11,5.61,
108699,330.25,8.25,5.65,
108758,330.25,52.86,5.79,
108772,330.5,58,5.55,
108845,330.5,44.63,5.57,
108849,330.75,-76.11,5.94,
108868,330.75,-6.51,5.55,
108870,330.75,-56.76,4.69,
108874,330.75,-2.15,4.74,
108875,330.75,11.38,5.83,
108917,330.75,64.61,4.26,
108924,330.75,63.11,5.26,
108975,331,-26.81,5.97,
108991,331,-0.9,5.29,
109005,331.25,62.78,5.27,
109017,331.25,62.26,5.07,
109023,331.25,26.66,5.75,
109056,331.25,28.95,5.69,
109068,331.25,5.05,4.86,
109074,331.25,-0.31,2.95,Sadalmelik
109081,331.25,-59.63,5.62,
109102,331.5,45,5.09,
109111,331.5,-39.53,4.47,
109139,331.5,-13.86,4.29,
109176,331.75,25.33,3.77,
109209,331.75,19.46,5.74,
109240,331.75,21.7,5.79,
109268,332,-46.95,1.73,Alnair
109285,332,-32.98,4.5,
109289,332,-34.03,4.99,
109332,332,-18.51,5.8,
109352,332.25,33.16,5.58,
109400,332.25,72.33,4.79,
109404,332.25,-34,5.37,
109410,332.25,33.16,4.28,
109422,332.5,-32.53,4.94,
109427,332.5,6.18,3.52,
109466,332.5,-4.26,5.98,
109471,332.5,11.61,5.78,
109472,332.5,-11.55,5.43,
109474,332.5,70.11,5.52,
109492,332.5,58.2,3.39,
109521,332.75,50.81,5.38,
109556,332.75,59.4,5.05,
109572,332.75,56.83,5.24,
109577,332.75,16.03,5.93,
109592,333,60.75,5.37,
109602,333,24.95,5.97,
109620,333,63.28,5.76,
109654,333,34.6,5.34,
109693,333.25,86.1,5.27,
109730,333.25,28.6,5.87,
109737,333.25,-25.16,5.58,
109745,333.25,45.43,5.53,
109754,333.25,39.7,4.5,
109786,333.5,-21.06,5.33,
109789,333.5,-27.76,5.45,
109831,333.5,42.95,5.72,
109857,333.75,57.03,4.18,
109908,333.75,-41.33,4.79,
109937,333.75,37.73,4.14,
109972,334,57.21,5.88,
109973,334,-41.61,5.11,
110000,334,-12.81,5.34,
110003,334,-7.76,4.17,
110009,334,-9.03,5.8,
110023,334.25,-5.38,5.75,
110078,334.25,-77.5,5.49,
110103,334.5,62.8,5.75,
110109,334.5,-53.61,5.36,
110130,334.5,-60.25,2.87,
110179,334.75,-13.3,5.96,
110256,335,-80.43,5.09,
110273,335,-7.81,5.35,
110298,335,5.78,5.37,
110351,335.25,46.53,4.55,
110371,335.25,28.31,4.78,
110386,335.25,12.2,4.82,
110391,335.25,-21.58,5.12,
110395,335.25,-1.38,3.86,
110506,335.75,-45.91,5.62,
110529,335.75,-24.75,5.53,
110532,335.75,-7.18,5.92,
110538,335.75,52.21,4.42,
110578,336,-4.83,5.79,
110602,336,-13.51,5.76,
110609,336,49.46,4.55,
110618,336,-72.25,5.28,
110649,336,-57.78,5.31,
110668,336.25,-70.41,5.78,
110672,336.25,1.36,4.8,
110725,336.5,70.76,5.47,
110778,336.5,-16.73,5.55,
110785,336.5,4.38,5.76,
110787,336.5,78.78,5.83,
110817,336.75,65.11,5.52,
110838,336.75,-64.95,4.51,
110873,336.75,31.83,6,
110882,336.75,4.68,4.78,
110935,337,-67.48,5.56,
110936,337,-39.11,5.47,
110960,337,-0.01,3.65,
110986,337.25,9.11,5.6,
110991,337.25,58.4,4.07,
110992,337.25,26.75,5.79,
110997,337.25,-43.48,3.97,
111022,337.25,47.7,4.34,
111043,337.25,-43.73,4.12,
111045,337.25,-27.1,5.95,
111056,337.25,78.81,5.45,
111062,337.25,4.41,5.51,
111068,337.5,32.56,5.64,
111104,337.5,43.11,4.52,
111123,337.5,-10.66,4.82,
111169,337.75,50.26,3.76,
111188,337.75,-32.33,4.29,
111196,337.75,-85.96,5.76,
111242,338,76.21,5.7,
111259,338,39.76,5.88,
111310,338.25,-61.96,4.91,
111362,338.25,56.61,5.72,
111394,338.5,-1.56,5.88,
111449,338.5,-20.7,5.21,
111497,338.75,-0.11,4.04,
111515,338.75,-23.98,5.97,
111532,338.75,73.63,5.08,
111546,338.75,39.63,5.73,
111600,339,-31.65,5.82,
111643,339,-40.58,5.85,
111660,339.25,75.36,5.8,
111674,339.25,51.53,4.64,
111710,339.25,-4.21,5.04,
111795,339.5,56.78,5.11,
111797,339.5,63.58,5.19,
111809,339.5,-33.06,5.66,
111810,339.5,19.51,5.84,
111841,339.75,39.05,4.89,
111925,340,53.83,5.94,
111934,340,-30.65,5.88,
111944,340,44.26,4.5,
111954,340,-27.03,4.18,
111967,340,-57.41,5.98,
111974,340,14.53,5.72,
112029,340.25,10.81,3.41,
112031,340.25,40.21,5.25,
112041,340.25,41.53,5.93,
112051,340.25,29.3,4.8,
112067,340.25,14.5,5.92,
112117,340.5,-47.2,5.99,
112122,340.5,-46.88,2.07,
112158,340.75,30.21,2.93,Matar
112203,340.75,-41.4,4.84,
112211,340.75,-18.81,4.68,
112241,341,39.45,5.93,
112242,341,41.81,5.11,
112374,341.25,-53.5,4.84,
112381,341.25,-46.53,5.52,
112405,341.5,-81.36,4.13,
112417,341.5,44.53,5.84,
112440,341.5,23.55,3.97,
112447,341.5,12.16,4.2,
112519,341.75,83.15,4.77,
112529,341.75,-19.6,5.24,
112542,341.75,-14.05,5.68,
112590,342,37.41,5.82,
112623,342,-51.31,3.49,
112716,342.25,-13.58,4.05,
112724,342.25,66.2,3.5,
112731,342.25,55.9,5.43,
112748,342.5,24.6,3.51,
112778,342.5,41.95,5.91,
112781,342.5,-80.11,5.32,
112832,342.75,-39.15,5.43,
112833,342.75,85.36,5.89,
112862,342.75,-29.53,5.99,
112864,342.75,61.68,5.61,
112917,343,43.3,4.95,
112935,343,9.83,5.16,
112948,343,-32.86,4.46,
112961,343,-7.56,3.73,
112997,343.25,16.83,5.86,
113031,343.25,-11.6,5.8,
113048,343.25,44.73,5.79,
113084,343.5,40.36,5.82,
113116,343.5,84.33,4.7,
113136,343.5,-15.81,3.27,
113148,343.5,-16.26,5.53,
113174,343.75,37.06,5.91,
113184,343.75,-4.98,5.72,
113186,343.75,8.8,4.91,
113222,343.75,36.35,5.73,
113246,343.75,-32.53,4.2,
113281,344,41.6,5.6,
113288,344,49.73,4.99,
113307,344,-47.96,5.72,
113327,344.25,48.68,5.34,
113357,344.25,20.76,5.45,
113368,344.25,-29.61,1.17,Fomalhaut
113503,344.75,11.71,5.76,
113521,344.75,0.95,5.43,
113532,344.75,-29.45,5.51,
113561,345,56.93,5.1,
113562,345,-25.15,5.66,
113622,345,3,5.85,
113638,345,-52.75,4.11,
113657,345.25,-50.95,5.68,
113669,345.25,-28.85,5.55,
113686,345.25,-4.7,5.94,
113726,345.25,42.31,3.62,
113788,345.5,42.75,5.09,
113801,345.5,-20.86,5.97,
113860,345.75,-34.73,5.12,
113864,345.75,67.2,5.25,
113881,345.75,28.06,2.44,Scheat
113889,345.75,3.81,4.48,
113902,345.75,-41.46,5.79,
113919,346,50.05,4.64,
113957,346,-53.95,5.37,
113963,346,15.2,2.49,Markab
113969,346,-68.81,5.53,
113996,346.25,-7.68,5.44,
114104,346.5,59.41,4.84,
114119,346.5,-23.73,4.48,
114131,346.5,-43.51,4.28,
114132,346.5,-38.88,5.62,
114144,346.75,9.4,4.54,
114155,346.75,25.46,4.76,
114167,346.75,-50.68,5.81,
114189,346.75,21.13,5.97,
114200,346.75,46.38,5.3,
114210,346.75,49.28,5.68,
114222,346.75,75.38,4.41,
114254,347,-28.81,5.6,
114273,347,2.11,5.42,
114341,347.25,-21.16,3.68,
114347,347.25,8.66,5.05,
114365,347.25,59.31,5.68,
114366,347.25,-28.08,5.88,
114375,347.25,-22.45,4.71,
114382,347.25,-42.85,5.83,
114389,347.5,9.81,5.39,
114407,347.5,-40.58,5.9,
114421,347.5,-45.23,3.88,
114430,347.5,43.53,5.91,
114449,347.5,17.58,5.68,
114520,347.75,8.71,5.15,
114570,348,49.4,4.53,
114622,348.25,57.16,5.57,
114641,348.25,11.05,5.85,
114724,348.5,-6.03,4.22,
114745,348.5,74.21,5.89,
114775,348.5,-41.1,5.77,
114822,348.75,-3.48,5.56,
114831,348.75,70.88,5.55,
114855,348.75,-9.08,4.24,
114921,349,-44.48,5.92,
114924,349,53.2,5.58,
114939,349,-7.71,4.93,
114948,349,-62,5.64,
114971,349.25,3.26,3.7,
114996,349.25,-58.23,3.99,
115022,349.25,49,4.82,
115033,349.25,-9.16,4.41,
115054,349.5,-40.81,5.54,
115065,349.5,41.76,5.98,
115088,349.5,68.1,4.75,
115102,349.5,-32.51,4.41,
115115,349.5,-9.6,4.99,
115125,349.75,-13.45,5.19,
115126,349.75,-13.45,5.2,
115142,349.75,-5.11,5.56,
115144,349.75,-18.06,5.96,
115152,349.75,48.61,5.44,
115191,349.75,42.06,5.81,
115227,350,5.36,5.05,
115250,350,23.73,4.58,
115271,350,30.4,5.58,
115280,350,38.16,5.77,
115312,350.25,-26.98,5.65,
115355,350.25,31.8,5.35,
115395,350.5,60.13,5.56,
115404,350.5,-15.03,5.19,
115438,350.5,-20.1,3.96,
115444,350.75,12.3,5.09,
115537,351,-51.88,5.75,
115590,351,62.26,4.96,
115591,351,32.38,5.56,
115620,351.25,-56.83,5.6,
115623,351.25,23.4,4.42,
115669,351.5,-20.63,4.38,
115713,351.5,-52.71,5.53,
115738,351.5,1.25,4.95,
115746,351.5,87.3,5.56,
115755,351.75,42.9,5.75,
115769,351.75,-58.46,5.63,
115770,351.75,70.35,5.6,
115806,351.75,25.16,5.99,
115830,351.75,6.36,4.27,
115836,352,-87.46,5.5,
115908,352.25,-63.1,5.66,
115919,352.25,12.75,4.54,
115990,352.5,58.53,4.89,
116076,352.75,39.23,5.22,
116231,353,-37.81,4.38,
116247,353.25,-20.9,4.7,
116250,353.25,-77.38,5.82,
116264,353.25,22.48,5.33,
116310,353.25,31.31,4.97,
116323,353.5,-1.23,5.91,
116354,353.5,40.23,5.55,
116355,353.5,33.48,5.63,
116368,353.5,-15.23,5.95,
116380,353.5,71.63,5.86,
116389,353.75,-42.6,4.69,
116495,354,2.1,5.68,
116582,354.25,44.41,5.81,
116584,354.25,46.45,3.81,
116591,354.25,-13.05,5.66,
116602,354.25,-45.48,4.74,
116611,354.25,18.4,5.49,
116631,354.5,43.26,4.29,
116653,354.5,-76.86,5.99,
116709,354.75,50.46,5.35,
116714,354.75,75.28,5.95,
116727,354.75,77.61,3.21,
116728,354.75,74,5.98,
116758,354.75,-14.21,4.97,
116768,354.75,9.66,5.99,
116771,354.75,5.61,4.13,
116805,355,44.33,4.15,
116820,355,-32.06,5.3,
116853,355.25,-11.66,5.89,
116889,355.25,-18.01,5.36,
116901,355.25,-17.8,4.82,
116918,355.25,7.25,5.89,
116928,355.5,1.76,4.49,
116957,355.5,-15.43,5.27,
116971,355.5,-14.53,4.49,
117020,355.75,10.31,5.09,
117073,355.75,29.35,4.93,
117088,356,-64.4,5.73,
117089,356,-18.26,5.24,
117125,356,-78.78,5.74,
117218,356.5,-18.66,5.28,
117221,356.5,46.41,4.97,
117245,356.5,3.48,4.95,
117265,356.5,66.76,5.95,
117299,356.75,57.45,5.55,
117301,356.75,58.65,4.88,
117314,356.75,-11.9,5.74,
117315,356.75,-50.21,5.18,
117371,356.75,67.8,5.05,
117375,356.75,-2.75,5.49,
117447,357,62.2,5.43,
117452,357,-28.11,4.59,
117491,357.25,1.06,5.77,
117500,357.25,28.83,5.95,
117503,357.25,36.41,5.86,
117541,357.5,-9.96,5.93,
117567,357.5,-14.4,5.7,
117628,357.75,9.3,5.77,
117629,357.75,-18.9,5.17,
117683,357.75,2.91,5.59,
117689,358,-82.01,5.1,
117718,358,19.11,5.06,
117722,358,-14.25,5.85,
117730,358,10.93,5.3,
117756,358,-8.98,5.76,
117761,358,-3.15,5.93,
117863,358.5,57.48,4.51,
117887,358.5,0.1,5.78,
118077,359.25,55.7,5.57,
118092,359.25,-62.95,5.95,
118114,359.25,-82.16,5.72,
118121,359.25,-64.28,5,
118131,359.25,25.13,4.63,
118209,359.5,-3.55,4.88,
118234,359.5,-52.73,5.13,
118243,359.75,55.75,4.88,
118268,359.75,6.85,4.03,
118277,359.75,-29.48,5.59,
118281,359.75,33.71,5.81,
118322,359.75,-65.56,4.49,
